Entry	Gene names  (ordered locus )	Gene names  (primary )	Cross-reference (PDB)
Q7KZ45			
Q86UF5			
Q8IZB6		DRD4	
Q9H657			
Q9UIR2			
A0A060VD92		ABO	
A0JLM9		SMC2	
A2Q6I3			
B1PL85		BCR/ABL fusion	
B1PQ31		HLA-B	
B7SXT1		OPRM1	
B4E1A4			
B3KMM5			
Q569H2		RBPMS	
Q569L6		RAPGEF3	
D6RC60		NOP16	
E0YTP4		HLA-DRB1	
H0Y5R6		UROD	
H0YBL3		MTSS1	
B3KQK4			
B3KSN6			
B3KVH9			
F8R1E8		HLA-DRB1	
Q59FJ5			
Q5JPF7		DKFZp667E1824	
Q2PMD0		RB1	
B4DKM8			
H9BYU4		HLA-C	
A0A0G2R1G6		HLA-DQB1	
A0A0U5Q1J2		HLA-A	
B3KW34			
B4DFX7			
D6MLH5		HLA-A	
A0A168DYW6		RHCE	
Q59EN6			
A0A0S2Z510		SPG20	
Q99906		RHD	
B4DNL8			
C5MK51		HLA-B	
C6GLS2			
B4DVN2			
B4DWA8			
H7C3J2		CSNK1E	
V5L6E3		HLA-C	
V5NQ62		HLA-B	
A0A126GV89		OR4F14	
Q5JPB8		DKFZp686O1117	
D6RE92		ZDHHC11	
M9P9C1		HLA-A	
F5AMY0		HLA-B	
A0A1X9I698		HLA-DQB1	
A0A1X9I4Q3		HLA-B	
F5GYZ5		SOD2	
F4MHB5		UTY	
J3KR00		YIPF7	
C9J155		NCF1	
C9J1C6		RNF181	
B2CY98		HLA-B	
B7Z562			
B7ZLG9		C1orf127	
A0A024R4G8		SPSB1	
K7ELC8		SPAG5	
C9JUT2		SLFN11	
K7ELM7		SLC25A39	
Q658L2		DKFZp666G247	
E9PJB0		MICAL2	
E9PJL8		SULF1	
E9PN44		OLFML1	
E9PNR2		RIN1	
K7ERC6		GPI	
A8K4R4			
G3V359		APEX1	
G3V4T7		FRMD6	
B4DUQ8			
D2DL33		HLA-B	
A0A024R4J0		LOC125893	
A0A0A0MR74		DGAT1	
A0A0A7C655		HLA-DPB1	
A0A0D6E1V4		HLA-B	
H0YN81		WDR61	
A0A087WYX9		COL5A2	
D2DKW7		HLA-A	
A0A0E3DCS2		HLA-B	
X6R6S3		C1orf43	
Q96SW4			
D9IFP7		HLA-B	
E5G0Z9		HLA-B	
A0A087X1X6		FOXN2	
U5QEM4		LILRB3	
F8W0N0		RAPGEF3	
C9WER2		HLA-C	
H0Y8U8		AFDN	
F8W1L3		FAIM2	
D3U760		HLA-C	
L8EAS2		KCNH1	
A0A068JCC9		EGFR	
F8VSE0		B4GALNT1	
D6RCM3		MATR3	
D6RCT4		HERC6	
B7T0V0		APOBEC3H	
B7Z1T2			
A0A059QPX7		ATP8	
G0KXG2		HLA-B	
A0A059RP05		COX2	
A0A0C4MWS3		Bax	
Q9HBS9			
A9JPE7		HLA-B	
A9Z194		HLA-B	
Q5TBM3		HSPH1	
G1ENR1		HLA-C	
Q9MYB6		HLA-C	
V9GXZ9		GLMP	
G3V3L1		NDRG2	
A1L1B9		EMR3	
A8MX07		CEP19	
B2RG89		HLA-DRB1	
B4DSJ5			
J3QWB6		SMARCD2	
O43203			
Q13062			
B7ZAW0			
E0YTL8		HLA-C	
Q2LIR3		HLA-DRB1	
C9JH78		GIGYF2	
K7EL44		PGS1	
K7EML7		LSM7	
K7EQK1		ALG1	
O02928		HLA-G	
B4DIJ8			
B4DQ39			
B4DUH1			
Q9P0L8			
C8XTL5		HLA-DRB1	
V9HWB8		HEL-S-30	
A0A0G2R0U8		HLA-A	
C9J3J1		THNSL2	
Q307I5		HLA-B	
D6RF07		OCIAD1	
D7NPL6		HLA-B	
A0A223G192		HLA-DRB1	
A0A2K4X4G0		HLA-C	
A0A2P1HA23		HLA-DPB1	
A0A2S0S5B0		DRB1	
A0A2U8J8E3		IgH	
G0X8R6		HLA-A	
J7F8M4		HLA-C	
K7WPD7		HLA-A	
Q9UHT2			
A0A087WYX1		PRMT2	
C9WCU8		HLA-B	
M0R1G7		LIG1	
E5RGY3		EXO1	
E5RGT8		DHDH	
M4YUW8		HLA-DRB1	
M1JNG6		HLA-A*31	
I3L1L6		DHX33	
Q6N094		DKFZp686O01196	
Q8IX32			
Q9HAL0			
Q861H1		HLA-A	
H7C0H8		TMEM214	
F2VYL3		HLA-C	
H7C2M9		USP9Y	
Q4W5H1		SMARCA5	
F5H1Z6		STARD10	
X5MFF1		HLA-C	
Q6KEQ1		HLA-B	
Q96SC1		GRIK3	
Q9H7H9		FLJ00110	
V9GZS3		COL3A1	
B3KSI5			
A8K155			
C0MP10		HLA-DRB1	
D2DKN8		HLA-B	
Q9UJ50		LPHH1	
H3BSE6			
H3BT51		ORAI3	
J3KPP0		MRPL42	
J3KQ72		FBXO6	
J3KSD2		DYNC1LI2	
B4DMJ6			
G3V515		ZFP36L1	
Q6NVV8		IAH1	
B1AHR5		CRYBB3	
D0RB02		HLA-A	
E2DH71		HLA-A	
Q8N3U8		DKFZp761E0417	
S5CJX5		HLA-A	
H0YNL8		IREB2	
B5A8Y4		HLA-DRB1	
A0A089PPW6		CFTR	
C9E1D2		HLA-A	
C9E866		HLA-C	
Q9Y2S1			
A6PVT2		LRRIQ3	
B4DH79			
B7Z5Z0			
B4DIG2			
B7ZLR9		ZNF285A	
H0YBF3		TRIM35	
H0YCI7		VPS26B	
Q5JVM0		MYO6	
Q5TZW1			
Q8N4Z1			
Q9UHU6			
Q70AC3		c-myb	
A0A1B0GTG2		ALDH7A1	
E2DFE6		ATP8	
F5H6W8		LDHA	
A0A1B0GVX1		CACNA1A	
A6NP58		HACD1	
I2GAE1		HLA-C	
M5EF56		HLA-A	
F8WC37		RFC2	
U3M9P7		COI	
A0A2I4PZX0		HLA-DRB1	
H7C298		DCDC1	
Q0VGA7		WRB	
Q2QD04			
A0A096LPC3		TAF7	
E9PIB5		SYTL2	
Q305X3		COX3	
G3V3N2		ARHGEF40	
F6MG31			
B4DRK0			
B4DV74			
B5AKF7		TP53	
Q67AI0		HLA-DQA1	
M9PNU7		HLA-A	
A0A0E3DCJ8		HLA-DPB1	
A0A0F6TN25		BRCA2	
A0A141ZQA3		ATP8	
Q53R39		DDEF2	
Q29805		HLA DRB1	
A0A0G2JMR2		LILRA2	
H9E7L2		COX3	
B4DS81			
A0A2K4N805		HLA-DPB1	
B4DP34			
A0A0S2Z5Z3		C6orf142	
Q16120		arachidonate 12-lipoxygenase	
B1AKM6		PISD	
A0A2P0W8F8		HLA-C	
A0A2H4G038		HLA-C	
B5B596		VKORC1	
K7ER27		LONP1	
B3KP03			
B4DF60			
B4DQY6			
B3KR09			
A0A0H4MA62		HLA-G	
F1CCQ5		HLA-DRB1	
Q6P4C1		SLC2A11	
Q8WWH8		ERCC1	
B7ZA92			
H0Y7I1		MACF1	
A0A1B0GV49		ALDH7A1	
Q5JX49		SPAG4	
Q59HF0			
A0A087WUA1		ACACB	
A0A087WWT8		GDAP1L1	
B7Z603			
F5GY12		KCNJ8	
A0A140T902		TNXB	
Q12928			
A0A2L1DGI2		HLA-C	
C9J4J4		MEF2B	
F1CCI2		HLA-C	
E7EMV8		EIF4A2	
E7EMY4		L1CAM	
F5H100		GNB3	
B4DK35			
A0A0U1RQW7		SMARCA2	
Q29677		HLA-B	
K7ENN5		FAM32A	
H3BSR0		NETO2	
B3KSB5			
B3TMT2			
B7Z9B1			
G3V5W3		SOS2	
H0YDJ4		NIN	
A0A1C7CYX2		CACNB4	
B4E3N9			
B5BUM4			
B6CAV6		KIR2DS4	
Q6PI38		WT1	
B4DTL7			
F5H1N9		DDX47	
B7Z9U2			
C9JA03		ABCB8	
M4PPE1		GCK	
F8LFZ6		HLA-DQB1	
A0A0N7A645		HLA-A	
Q0VAP0		ZNF167	
H0YD25		TEKT2	
A0A087X119		CNTNAP3B	
G4V4Z8		BRCA1	
H7BXQ2		C1orf167	
Q6PIN2		KRT4	
A0A0A7C5J9		HLA-DPB1	
H7C274		MED12	
E5FQ94		HLA-B	
B1AKB7		MDFI	
E2GJG3		HLA-A	
C4NXB9		HLA-B	
E5RJB6		CSGALNACT1	
M0QXA2		TBC1D17	
E9PNX8		VWA5B1	
A0A141AZE5		HLA-C	
D2SSK6		HLA-B	
D3JTA1		HLA-A	
D3U451		HLA-A	
H3BT15		IL16	
E9PSB5		BSCL2	
A0A142J278		HLA-DPB1	
G1UI27		TRAM2	
A0A090N8E7		LOC402318	
B2CW70		ABO	
A0A140TA02		HLA-B	
Q9GIY9		HLA-DRB1	
Q9P179			
X5DPA6		SEMA5A	
A0A087WU11		SPINK2	
O98012		HLA-A	
Q3LFI8			
Q13915		ABL1	
A0A2I4PZB3		HLA-B	
V9H0V6			
L0R4W7		COPZ1	
C9JAE4		PLCD4	
A0A0B5JAH3		ABO	
A1A4U0		PLXNB1	
C9JNW0		SH3BP5	
D5FZT2		HLA-B	
D5KN10		CYP2D6	
F5GXZ7		WASHC3	
H9C3I1		HLA-A	
C9JHX5		STEAP2	
D5FHW8		HLA-B	
H7BXS9		TNRC18	
L0BXU0		HLA-DQB1	
C5MNC7		ATP8	
C6GLQ8			
C6GLS5			
C6GLU1			
C9JF40		LMLN	
E9PSD2		ARNTL	
G1ENM7		HLA-C	
C9JL40		CARF	
G1UI21		TLN2	
Q3V638		SH3GL2	
Q86TL7			
Q86TS8			
Q5SXQ3		COLGALT2	
U3PXU4		HLA-DRB1	
K7ESB9		EZH1	
Q1HHC0		HLA-A	
A0A1B0GU98		CCDC200	
D6RGJ1		C1QB	
Q08GE1		RHD	
B3KX26			
B4DDG3			
B4DST2			
A0A0E3DCM4		HLA-DPB1	
C6GLQ9			
A0A1U9X7R1			
B6V6K6		MYOC	
A0A142DV54		KIR2DL4	
Q8NHI5		KIR3DL2	
B4DEX6			
D6RBI0		PROM1	
D6RBM9		G3BP2	
H0YJ16		PPP2R3C	
D6RFW2		UGT8	
E5RH34		ST3GAL1	
F8R8G7		HLA-A	
F8R8J1		HLA-B	
F8RHF3		HLA-B	
F8SKZ8		HLA-C	
F8VP66		PUS7L	
F8W8E2		CYTH2	
F8W8Y8		LSM5	
F8WAF8		ZNF140	
F2WIB8		CYTB	
F2X5T5		HLA-B	
Q2PS10		MYH9	
Q96C65			
C9JME4		SLC16A14	
U5LPP2		CYTB	
Q7Z5E4			
Q96RP4		IMPG2	
A1X284			
Q8N506		ZSCAN21	
V9H0B8		FKHR	
A0A087WTP3		KHSRP	
S4R3N3		FBXW7	
A0A087WWB7		ACP6	
H9RZB5		CYTB	
Q69YR0		DKFZp667K0918	
Q71JB0		FP6765	
B7Z9A0			
A0A2X0TVW3		CHN2	
B4E243			
A0A3B3IU15		FOXP1	
B3KUG7			
C9J6L2		STK25	
M0R1F0		KLK3	
D2DKX4		HLA-A	
B4DJX6			
F1T0J0		TULP1	
I0EZ74		RETSAT	
B1AMU5		ZDHHC16	
H7C086		ATP5PO	
H7C5F1		TMEM14B	
B4E2K0			
B5LZ23		HLA-A	
C9E852		HLA-B	
C9JH41		C21orf58	
O95616		PAX-9	
Q0Q5F1		CTLA4	
G0ZMH3		HLA-A	
G1EPH1		HLA-A	
Q8WXP1		DRD4	
B4DU54			
Q96LK1			
Q9UK36			
Q6PEK4		CYLC1	
D6RFG8		DCK	
Q92864		Dnahc3	
Q9BD05		HLA-B	
A9XAI1		HCR	
A0A075B6F6		HM13	
A0A075B6Y4		TRAJ19	
Q8SNC2		HLA-DRB1	
C9J991		CHST12	
C9JC78		CCDC74B	
A0A096LP81		PCDHB16	
Q53EP8			
A0A1B0GW90			
A0A595		TCRBV5S6A3N2T	
H7C4Q1		SYCP2L	
H7C5M5		ADCK2	
A0A0S2Z3N8		DHCR7	
F8VVY6		ATXN2	
G1EPK0		HLA-B	
Q8WXL7		DRD4	
A0A0S2Z485		JAK3	
Q59HB4			
Q8N981			
C9JXU6		THOC5	
C9JZ94		CPVL	
D5FZI7		HLA-A	
D5H3I6		HLA-A	
D6ML65		HLA-C	
D3JTB4		HLA-C	
D3U3W5		HLA-B	
F5H0V9		GSG1	
H3BS50		RNF40	
Q8N6X1		LOC541472	
Q9NSH8		PRED60	
A6Z0P9		COX1	
J3KQT6		SH2D5	
A0A0A1IX95		HLA-DRB1	
A0A140VKC6			
F8WA85		SLC25A17	
H0YLN6		ADNP2	
Q659G9		DKFZp586H0919	
J3KQ19		NLGN1	
A0A1X9I4W5		HLA-DRB1	
A0A140T974		FLOT1	
F2Z350		TEX29	
F4NBW6		HLA-B	
E9PR84		LTBP3	
A0A1W2PRA1		STIM2	
D2DKM2		HLA-B	
D2DL39		HLA-B	
F8WC94		UPB1	
C9JXZ0		PLOD2	
D5FZU5		HLA-B	
A0A286YF86		OR5T2	
A0A288Q9I4		HLA-DRB3	
A0A126GV67		OR2M3	
K7EMT0		SF3A2	
A0A126GVI0		OR5R1	
A0A2P1CQE0		HLA-B	
Q5SZE1		CERS2	
A0A087WXS3		AP2B1	
A0A087WY39		COL4A2	
X5D9K3		TSC2	
A0A1B0GTT3		QARS	
L0BXI7		HLA-A	
Q5T9K0		ZC3H13	
B1ALC0		ARPC5	
B5MBZ8		PPP1R7	
J3QK89		CHERP	
K7R1R8		KIR2DL1	
B3KS56			
B3KSD8			
B3KMB2			
O15384			
Q6UY24			
B3KP95			
C9JIG0		GREB1	
Q9P184			
A0A1B0W0T5		COX2	
A0A1C3L6A7		HLA-A	
A0A1X9I585		HLA-DRB3	
A8K7X9			
A8K948			
C9JK45		SLC35E1	
H0Y3W9		EBF3	
A0A2H4FYZ0		HLA-B	
A0A2P9G7T2		HLA-C	
A0A2R8Y577		TJP2	
Q7Z6V2		FUCA2	
B2R825			
B2RBR4			
B4DQR8			
F5GZD9		PTHLH	
F5H232		CDKN3	
E9PCT1		SRRM1	
E9PCZ3		INPP4B	
E9PIU1		NAALADL1	
B4DMX1			
B5MCL8		INPP5J	
H0YMK3		MYO5C	
I3L328		CDC27	
I4EPF8		HLA-DQB1	
R4IA65		COX1	
C9JU56		RPL31	
D5FHP9		HLA-A	
D5FID9		HLA-DRB1	
I7G279		SAMD11	
Q16191		orf1 5' to PD-ECGF/TP	
I3L2A7		KIAA0753	
I3L2W5		CRYM	
W0FSR8		XPA	
A7XT66		cytb	
A8K574			
A0A1W1B6E6		HLA-DQB1	
Q5SV95		SAMD11	
H3BQL7		SIN3A	
H3BRA3		TMEM62	
H3BS44		HSD17B2	
H3BSZ7		NFATC2IP	
E5RK89		NCALD	
H7CI03		HLA-B	
L7XRW4		CYTB	
L8E7E2		NBPF9	
L8E7Q0		IRF2	
L8E992		ST6GAL1	
D3HIC4		ABO	
D9UAY7		HLA-B	
I0J0A3		RhitH	
D0EP74		HLA-A	
Q4LE49		ARID1A variant protein	
B7Z4X4			
D6CIB2		HLA-A	
V9H072			
E5RI49		CEP57L1	
H7C2K1		CRYZL1	
A0A087WW79		MAP3K9	
C8CJC5		HLA-B	
D3VVI3		ATXN3	
J3QRH4		CNDP2	
M0R2X4		PAK4	
J3KRS3		ARHGAP44	
J3KSF8		EPN2	
J3KSQ5		ACE	
J3KT61		MAPK7	
H7C0M6		SIGLEC1	
Q6LBS1			
Q6Y4Q7		TNFRSF1A	
Q96DY3		SLC27A1	
Q05DL6		TNNT1	
A0A068BFU7		BRCA2	
Q6UR94		MC1R	
Q8IZK2		BRCA1	
Q6ZV39			
K7ERL1		FMNL1	
L0R6Q2		SRSF6	
F8WBH5		PSME4	
F8WBN0		DAGLB	
V9GYJ0		SGSM2	
A0A1D5RMQ7		CPA5	
B3KM70			
C1PHA2		KIF5B-ALK	
B2RBC6			
Q9P1H7			
A1YBP1		BRCA2	
C7FDS7		HLA-B	
C7FDS8		HLA-B	
B9EGI2		MPRIP	
Q8WY57		SCNN1B	
H3BUK7		MVP	
G0Z8D4		HLA-B	
H0Y4R9		BRWD1	
E9PDL8		CYP3A43	
Q305K6		COX3	
V9GYF0		ARHGEF2	
Q86YN0			
Q58I16		FXYD2	
Q68DC4		DKFZp779G2333	
A0A0D9SF05		RNF215	
A0A0E3DCE1		HLA-C	
K7EIN0		ANKRD27	
A0A0E3DDJ4		HLA-C	
A0A0A7MGQ3		CFTR	
B4DM56			
L8EC84		UBE2Q2	
M5DFH2		HLA-C	
A0A142J2B1		HLA-A	
A0A2I4PZI3		HLA-C	
G1EPB0		HLA-A	
J3KS94		MBP	
K4RGV3		HLA-B	
K9LC36		HLA-B	
F6IQE8		HLA-C	
A0A1B0GW97		POU2F2	
I6NVT1		HLA-C	
V9H0U2			
B7ZAX4			
J9PW12		HLA-A	
A0A0J9YW81		KCNN2	
A0A1C8DVZ1		HLA-DPB1	
A0A1D3KYM9		HLA-C	
A0A1D3KYR1		RHOXF2	
A0A1D5RMQ2		TMBIM1	
U3N4F2		PNPLA3	
Q5SQT3		H2AFY2	
Q67AB3		HLA-DQA1	
Q6EVJ4		PADI4	
B4XAL0		TP53	
A0A286LWX1		AOX1	
A0A286MCG6		HLA-DRB1	
A0A087WVH6		HM13	
D3U3V7		HLA-B	
K7EQ99		GCDH	
Q5XLQ3		NEDD4L	
Q8WY86			
Q3HNF7		HLA-A	
A0A0K0KRU6		HLA-DRB1	
D3G9I1		HLA-C	
E3WH37		HLA-B	
H7C255		SDK1	
Q6ZUT2			
H0YNA2		SPPL2A	
H0YAP7		ELP3	
Q68DN3		DKFZp781F1414	
E7EW25		AACS	
B5BU32		TK1	
F8W9A3		JPH3	
Q5T2L0		VTCN1	
B1B1G4		PLP1	
D3JTB3		HLA-C	
E7EQR9		DMD	
E7EUA0		NEXN	
H6V091		HLA-C	
Q71RD0			
D7NPM5		HLA-B	
Q05DQ6		NDC80	
Q3C1X0			
A0A0A7C7H8		HLA-B	
A0A0A7C8W8		HLA-DQB1	
D6RCR9		IL7R	
A4PBF7		taf4b	
A0A0A0MRB6		PAX4	
A0A0A7C9Q7		HLA-DPB1	
A2VBC8		ATP2B2	
B7Z6N0			
A0A087X0E9		ATM	
Q6ZSA6			
B4DPT1			
A0A059QLE2		COX1	
H3BT18		CNOT1	
C9J3B6		ZNF277	
E5RFM5		CTNNA1	
A6NH01		AP1S2	
H0YM80		HMG20A	
A0A0A0PKB8		CYTB	
A0A1U9GZA8		COX1	
A0A2Z5DI15			
A0A1C8DT11		HLA-B	
A0A1C8DVL4		HLA-A	
A0A1B1UZP3			
H0Y4T1		DHDDS	
O19587		HLA-DRB1	
H7C1S2		ATIC	
Q9C045			
A0A024R3E7		TEX12	
Q66WL2		HLA-B	
B3KRN0			
S4T6T5		HLA-DR08	
E9PH98		AASDH	
Q0KKI6			4LKX;5W1M;
H0YKZ2		TYRO3	
E9PIG0		EPB41L2	
E9PLQ2		KIAA1324	
E9PM52		SIRT3	
G3V4K6		ACTR10	
A0A0S2Z559		RAF1	
Q7KZ39		TH	
A2VCT9		HLA-DQB1	
A0A0S2Z665		PHF21B	
C9K0I9		MYO1B	
A0A0S2Z359		SLC25A4	
A0A0N6W7J8		HLA-B	
A0A0N7A4Q7		HLA-DRB1	
D5L9D4		HLA-C	
D6MJA9		HLA-A	
Q9UHL2			
C5J029		HLA-A	
A2A2V4		VEGFA	
G4XFZ2		HLA-A	
H0YAH6		DDR1	
B7ZBK6		ALAD	
O75797			
Q969I0		KRT8	
A0A0K1NWU9		MICA	
A0A0K2CWW0		HLA-A	
A0A024RB89		OBFC2B	
A0A0A7C5R4		HLA-C	
Q5VVM2		PPCS	
A0A0U1RQT0		QARS	
A5XEJ3		PLEKHA6	
B4DYW1			
A0A0N6YMF5		ATP6	
G1EQK6		HLA-C	
G3V3M6		APEX1	
Q59EV0			
Q59GV2			
B4E3M6			
C9JFU3		PIGX	
A0A0A7CAF3		HLA-DQB1	
A5JUN0		MEFV	
E0YTL4		HLA-C	
E9PG73		PPIG	
A8K865			
A8K8H7			
Q7YCD5		ATP6	
Q7Z4F0		MST088	
E5RG52		RRM2B	
E9PMG1		REPS1	
E9PR71		UVRAG	
E9PRU9		SAMD3	
Q5R345		SELP	
H0Y3R4		SETD5	
A0A087X0T0		TAZ	
A0A193L2Z1		RHCE	
B7Z2F9			
B7Z8N3			
F2VNW7		HLA-DRB1	
M9P9J7		HLA-C	
R4L6P2		HLA-A	
B9WPM6		HLA-DRB1	
E9PQ59		NFRKB	
E9PQN0		EPB41L2	
E9PQU0		CYB561D1	
Q5QTR6			
Q60F94		ZFHX1B	
B4DNV4			
B4DUR7			
A0A1B0GTR1		PCCA	
M1T4K2		HLA-C	
W8DBX9		COX2	
Q7L7W2			
A0A1U9X8K7			
B2R871			
B2RA57			
Q7Z511			
Q86U12			
B4DIB6			
F8TVY1		HLA-DRB1	
Q86Z09		FGA	
Q8IXB9			
Q8WXB5		EYA2	
J3QQJ6		DCC	
N0BUK3		COX3	
B2R4C9			
Q8TEM7		FLJ00166	
C9J7V2		BOC	
X5D7F5		GABRA4	
C9JFJ1		P4HA2	
Q5SVJ7		KCNMA1	
B4DFR3			
Q05D27		WDR75	
Q4JLV9		HLA-B	
Q86YG2			
Q9NZZ2			
D6RC84		PRKCZ	
A0A0A7C7P5		HLA-A	
A0A0A7C7Z6		HLA-A	
D6RGE8		C6orf52	
I6NWL6		HLA-B	
E5D6L1		HLA-B	
Q59GH6			
Q5NT82		ITPA	
A0A0G2R1H8		HLA-DRB1	
A0A0G2UQT1		CYTB	
Q9UEH3		CYP2C9	
F8WDU5		ZNF655	
A0A087WVC7		NBPF10	
A0A0P0HT77		MC1R	
A0A0S2A5J2		NAT2	
A0A068BI36		BRCA1	
K7EII0		SAFB	
K7EIK8		NOL4	
B2RC09			
B2RE43			
B7Z9J0			
K7ENQ6		DNMT1	
M0QZC4		DMAC2	
Q16271			
A0A1L5LC40		HLA-DQB1	
S4T6Q5		HLA-DRB1	
A0A1U9X7Y0			
Q9H6Y4			
A0A0M3LC61		MICA	
E9NHA5		HLA-B	
A0A1W2PNH9		KCNMA1	
A0A1W2PPZ3		MAPK10	
B5TRS7		ABO	
D2DKG3		HLA-C	
K7EJ04		ARID3A	
H3BML5		BLOC1S6	
W5REB3		HLA-DPB1	
A0A288R163		HLA-DPB1	
A0A286MC52		HLA-A	
A0A2H4FZR4		HLA-DRB1	
A0A2H4G029		HLA-DPB1	
A0A1W2PQ87		LIAS	
Q9H7Q7		FLJ00010	
Q9UNB4			
C7E581		HLA-B	
K7EMN3		SLC44A2	
Q9NYE8		MAJN	
F5H190		PLEKHB1	
A0A140T9V6		HLA-DQB1	
C9J050		PCYT1A	
E9PQA2		USF1	
A0A1W5YNG6		CYTB	
A0A0G2JPD9		SPAG11B	
A0A0G2JPH3		NLRP7	
A0A1S6NEP9		COX1	
F5H5B7		CPSF7	
F5H8F7		ASH2L	
A0A1C3L6D6		HLA-DRB1	
H7C1B0		PRR14L	
C9JNQ3		PRPSAP1	
H0YIY0		AP5M1	
Q861G5		HLA-DRB1	
E9PJS7		LRRC8D	
Q6TDC3		CARD15	
E9NVH6		HLA-DRB1	
E5RJL4		NCAPH2	
E5RIX3		NCALD	
S5DHU0		HLA-C	
J3QLK9		PYCR1	
G0WJF0		HLA-C	
A0A024R068		PEX10	
B4DIU4			
H0YFH6		CLEC4C	
H0YHQ7		BAZ2A	
H0YHT5		EFCAB2	
H0YI15		HDAC7	
H0YFG6		VPS35L	
G3V4L6		APOPT1	
A0A1V0E3L6		HLA-DMB	
A0A1U9X8K5			
A0A1U9X987			
C9JJU3		BRDT	
H9BYS7		HLA-B	
A8K9L8			
A8MW49		FABP1	
J3KSZ8		MSL1	
A0A087X1S6		PLEKHA8	
A8D9X9		HLA-B	
B4DW95			
F8W681		DPAGT1	
B8ZZH7		INO80B	
C8XTM7		HLA-DRB1	
D9UAW7		HLA-DQB1	
V9GY04		SIM2	
E7ERG9		ITPRID1	
F8WEZ0		PIKFYVE	
D1LUZ8		C20orf112/RUNX1 fusion	
A0A0S4XRH4		HLA-A	
A0A0J9YXG9		MYO15B	
F8WES2		MTAP	
M9PAE0		HLA-C	
A0A0N6W7L3		HLA-DRB1	
B7ZKV7		IL18R1	
K7EP10		ZNF524	
K7EPF9		APOC1	
K7ERA4		HDGFL2	
A0A2R8F5U0		HLA-B	
B3CJB9		MYC	
A0A2R8Y6L2		TBCE	
I3L4R4		HLF	
I6NS68		HLA-DR4I	
J3QLK5		TLK2	
J3QLM5		KIAA0100	
J3QQQ4		CYBC1	
B4DV27			
B4DW99			
D2XUQ7		HLA-C	
F5H829		CHFR	
V5USW5		ABO	
A2BCX8		HLA-C	
E9KXZ4		MSX1	
H0YBI3		DNAH14	
A0A0G2JPI0		LILRB4	
Q59H37			
A0A1B0GV07		AMT	
A0JLT0		GLRX2	
D6RB29		ALPK1	
D6RBK2		AMOTL2	
F8VZ13		CDK4	
E5RI85		MOK	
E5G0X0		HLA-A	
E0YTM5		HLA-C	
Q99931		ELE1-RET	
Q9H5V2			
Q9H6S8			
A0A0H4M9U7		HLA-G	
A0A0A7C6Q7		HLA-DPB1	
L8EAI3		POLR3F	
L8ECI3		C1orf183	
G9HW32		HLA-A	
A0A2U7MWQ8		HLA-DPA1	
A0A2U7N9U1		HLA-DRB4	
A0A2U8J8H1		IgH	
Q32Q31		LOC728377	
R9Y4G7		ATP6	
A0A1C3PHY2		HLA-C	
M4NBX9		HLA-DQB1	
Q29863			
K7ELX9		INO80C	
A0A126GVK7		OR52B2	
A7E1X4		TSHZ2	
C9WEM1		HLA-A	
A0A1U9X881			
E9PMB4		STIM1	
A0A286MCD5		HLA-B	
A2A2M0		RPRD1B	
D6ML30		HLA-A	
B4DIH0			
A0A075B6U7		TRAJ23	
A0A2R3U9Y2		HLA-B	
B4E2A9			
A0A087X1I1		ANKRD34A	
A0A087X221		IZUMO4	
A0A1S5QRJ1		HLA-DPB1	
A0A1S5QRM5		HLA-DPB1	
A0A087WZ88		RXRG	
A0A0C4DG63		STYXL1	
M1Q0E9		HLA-DRB1	
I4EPF0		HLA-DQB1	
H3BRR0		SPG21	
K7ELS9		PTPN2	
A0A0F6RAD1		BRCA1	
A9YQ96		HLA-DRB1	
D3U4F1		HLA-DRB1	
D3VVQ1		ATXN3	
A0A0E3DD70		HLA-B	
C9JR62		CCDC141	
W8D464		ND3	
A8K449			
D2D3H3		HLA-DRB1	
A0A1U9X944			
F8WCL8		TOX4	
A0A1C8DV95		HLA-A	
A0A1U9X7F9			
A0A1L2BM43		HLA-A	
H3BQ60		PLEKHG4	
H3BQJ2		MAN2C1	
A0A0A7C3C8		HLA-DRB1	
H0Y6A2		RALGPS1	
H0YAX1		LUC7L3	
B1ALM3		CACNA1S	
A0A075M2N1			
Q9H2D7		NRP1	
F8WAE6		MED12L	
F8WAZ7		RAD18	
A7E2D5		SYNE1	
A0A0A7C9I6		HLA-DQB1	
C9IZW8		NDUFB2	
H0YG79		CCDC86	
K7P5B1		HLA-A	
A0A096LP91		CDHR1	
A0A096LPI8		ARHGEF9	
F2X623		HLA-C	
D8MIW0		HLA-A	
C6JSW9		HLA-C	
X5D995		NUBPL	
B3KXS8			
F8TLS5		RET	
F5H686		RERGL	
C9JUH3		CCM2	
Q5T9P8		PRPF18	
C0KJX2		HLA-C	
F2VYK4		HLA-C	
F5GWV6		SLC13A2	
H0Y668		TNR	
A0A2X0Q7S1		KIR2DL1	
K7EQM7		SLC14A1	
Q8TD77		TAP1	
A8K3I0			
B5MC47		PCNX4	
F8LG00		HLA-DQB1	
Q27I58		HLA-B	
D6RIT8		EME1	
Q9BRJ0		HECTD1	
A0A223IAL0		SLC14A1	
B8ZZS6		FIGN	
Q5VTS0		NRSN1	
J3JS66		NKAIN4	
A0A2U8J9D2		IgH	
A0A2U7NE06		HLA-DQB1	
A0A0A7CA26		HLA-DQB1	
K7EMF2		KLHL21	
E9PIN0		ATM	
D2DKY9		HLA-A	
